participant_id,age,gender_participant,country,province,education,headphone_brand,stimuli,score,stimuli_group,stimuli_service,gender_stimuli,dialect
iboag27p95cimh20dsteol,26,M,AR,Buenos Aires,5,,E/E9/arm_09697_00706708618.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
7nx1cmjz8nin1rn9la865,26,M,AR,Buenos Aires,5,Samsung,E/E9/arm_09697_01867663602.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
7nx1cmjz8nin1rn9la865,26,M,AR,Buenos Aires,5,Samsung,E/E9/arm_09697_01515967379.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
7nx1cmjz8nin1rn9la865,26,M,AR,Buenos Aires,5,Samsung,E/E9/arm_09697_00662907668.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
ee4i8isvlpyncgz1odqs,27,F,AR,Ciudad Aut�noma de Buenos Aires,2,sennheiser,E/E9/arm_09697_01703464585.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
qs8j8yj1w5ilprwml3zr,27,M,AR,Ciudad Aut�noma de Buenos Aires,4,redragon,E/E9/arm_09697_00911111033.wav,4.0,E9,open_srl_es_ar_male_3,M,ARG
qs8j8yj1w5ilprwml3zr,27,M,AR,Ciudad Aut�noma de Buenos Aires,4,redragon,E/E9/arm_09697_01722492203.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
k4yipc557y1uklyxj98p4,26,M,AR,Buenos Aires,5,samsung in ear ale,E/E9/arm_09697_01005461023.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
k4yipc557y1uklyxj98p4,26,M,AR,Buenos Aires,5,samsung in ear ale,E/E9/arm_09697_00733910457.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
206p58uyu9nk2vq5pzue1,27,M,AR,Ciudad Aut�noma de Buenos Aires,3,dt 880 pro,E/E9/arm_09697_01846110677.wav,4.0,E9,open_srl_es_ar_male_3,M,ARG
cygru7b0m97zh2lg5og05,26,M,AR,Buenos Aires,3,Logitech G433,E/E9/arm_09697_00710447859.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
gjuhi5xh19bytuxd7u4j,26,M,ES,,3,JVC,E/E9/arm_09697_00394133086.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
gjuhi5xh19bytuxd7u4j,26,M,ES,,3,JVC,E/E9/arm_09697_00857352105.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
73syy4aj18k6olr11ypxl,27,M,AR,Buenos Aires,4,audio technica athm50x,E/E9/arm_09697_01939384055.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
73syy4aj18k6olr11ypxl,27,M,AR,Buenos Aires,4,audio technica athm50x,E/E9/arm_09697_01317754743.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
eflnh6b2i1rrh5nbeihqq,26,M,AR,Buenos Aires,5,Parlante de la compu,E/E9/arm_09697_02055894109.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
ysobwzccpice783avao5c,30,M,AR,Chubut,4,Audio-Technica M50X,E/E9/arm_09697_00642124712.wav,4.0,E9,open_srl_es_ar_male_3,M,ARG
e2q2qom6xvfgo3wyh5kqy9,30,M,AR,Ciudad Aut�noma de Buenos Aires,1,Motorola Pulse Max,E/E9/arm_09697_00514518682.wav,3.0,E9,open_srl_es_ar_male_3,M,ARG
la9i1e7oumst6k8lv30b,26,M,AR,Buenos Aires,5,Senheisser,E/E9/arm_09697_00955486904.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
g0jf4ngddyukxafyxhc3h,26,M,AR,Buenos Aires,5,sennheiser,E/E9/arm_09697_01658089432.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
g0jf4ngddyukxafyxhc3h,26,M,AR,Buenos Aires,5,sennheiser,E/E9/arm_09697_01107195347.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
g0jf4ngddyukxafyxhc3h,26,M,AR,Buenos Aires,5,sennheiser,E/E9/arm_09697_01529441601.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
g0jf4ngddyukxafyxhc3h,26,M,AR,Buenos Aires,5,sennheiser,E/E9/arm_09697_02124352441.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
8hawot9erl511ryvmug1d,28,M,AR,Buenos Aires,2,JABRA EVOLVE 20 MS,E/E9/arm_09697_01730916105.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
x37bofyh0fazkr02jlztlm,25,M,AR,Ciudad Aut�noma de Buenos Aires,3,Sennheiser HD 202,E/E9/arm_09697_00793166111.wav,4.0,E9,open_srl_es_ar_male_3,M,ARG
0ym8eutpogxka159e5ipr,25,F,AR,Ciudad Aut�noma de Buenos Aires,2,Sony ZX Series,E/E9/arm_09697_00831674848.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
2xzqu3dshjhelyob7pu07b,31,M,AR,Ciudad Aut�noma de Buenos Aires,2,Beats Flex,E/E9/arm_09697_00902499724.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
3u64elxh3bm4hoeutjzcgg,26,M,AR,Jujuy,5,Audio-Technica ATH-ANC700BT,E/E9/arm_09697_00687461739.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
3u64elxh3bm4hoeutjzcgg,26,M,AR,Jujuy,5,Audio-Technica ATH-ANC700BT,E/E9/arm_09697_00145316499.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
2usvcjv42qa2ai740w1pyp,26,M,AR,Ciudad Aut�noma de Buenos Aires,4,Ath-M30x,E/E9/arm_09697_02134220061.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
cirn7eog41vg0o0yloylkb,38,M,AR,Ciudad Aut�noma de Buenos Aires,3,behringer,E/E9/arm_09697_00726798482.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
cirn7eog41vg0o0yloylkb,38,M,AR,Ciudad Aut�noma de Buenos Aires,3,behringer,E/E9/arm_09697_00001969845.wav,4.0,E9,open_srl_es_ar_male_3,M,ARG
cirn7eog41vg0o0yloylkb,38,M,AR,Ciudad Aut�noma de Buenos Aires,3,behringer,E/E9/arm_09697_01183943374.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
oql5r4xh8ui7xy6ynw3hsk,37,F,AR,Ciudad Aut�noma de Buenos Aires,1,,E/E9/arm_09697_00305308688.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
27v7gfob3bcutmzb232i,27,X,AR,Buenos Aires,4,Samsung IA500,E/E9/arm_09697_00496701077.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
27v7gfob3bcutmzb232i,27,X,AR,Buenos Aires,4,Samsung IA500,E/E9/arm_09697_00202151804.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
27v7gfob3bcutmzb232i,27,X,AR,Buenos Aires,4,Samsung IA500,E/E9/arm_09697_00228372390.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
1fgxubpy0xwiv2pej4vr2b9,27,M,AR,Ciudad Aut�noma de Buenos Aires,5,,E/E9/arm_09697_01060524998.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
1fgxubpy0xwiv2pej4vr2b9,27,M,AR,Ciudad Aut�noma de Buenos Aires,5,,E/E9/arm_09697_01201583984.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
j73hro55i35ce9umk98gt,26,M,AR,Ciudad Aut�noma de Buenos Aires,2,,E/E9/arm_09697_01209129819.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
odmcx0pookmv7hm1i807n,27,F,AR,Buenos Aires,1,,E/E9/arm_09697_00124067204.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
odmcx0pookmv7hm1i807n,27,F,AR,Buenos Aires,1,,E/E9/arm_09697_00380216574.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
odmcx0pookmv7hm1i807n,27,F,AR,Buenos Aires,1,,E/E9/arm_09697_00642788349.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
3szg6xzqeq7ohj6myf0j,36,M,AR,Buenos Aires,2,,E/E9/arm_09697_00626018594.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
syisq60f84n1v8n1z217m,31,F,AR,Ciudad Autónoma de Buenos Aires,2,,E/E9/arm_09697_01907620915.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
23941hs1otfeqo20p4kqo,24,F,AR,Chaco,1,,E/E9/arm_09697_00161102019.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
ae53qumvh1aukx0p1oqrs,34,M,AR,Ciudad Autónoma de Buenos Aires,5,,E/E9/arm_09697_01231577713.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
ae53qumvh1aukx0p1oqrs,34,M,AR,Ciudad Autónoma de Buenos Aires,5,,E/E9/arm_09697_00982440690.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
0686z3qx28ycuvnhfh47s4,29,F,AR,Tierra del Fuego,2,,E/E9/arm_09697_01146709538.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
0686z3qx28ycuvnhfh47s4,29,F,AR,Tierra del Fuego,2,,E/E9/arm_09697_01151197657.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
n2fnmi79nv9jv5cip5dm,25,F,AR,Buenos Aires,1,,E/E9/arm_09697_00167767460.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
lg9zv08b06m9xgy94i9wzm,22,F,AR,Buenos Aires,1,,E/E9/arm_09697_02060725675.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
lg9zv08b06m9xgy94i9wzm,22,F,AR,Buenos Aires,1,,E/E9/arm_09697_01838144195.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
ob703ludngf18wbc1t5jj6,52,M,AR,Río Negro,4,,E/E9/arm_09697_01313952231.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
ob703ludngf18wbc1t5jj6,52,M,AR,Río Negro,4,,E/E9/arm_09697_00642718332.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
96fjbiko6thg310yuacq2d,28,M,AR,Neuquén,4,,E/E9/arm_09697_00120789747.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
qvh7l545jkq297g7yxn8br,24,F,AR,Buenos Aires,2,,E/E9/arm_09697_01468177917.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
7v8saqycz19pnkfk9ope8d,51,M,AR,Buenos Aires,2,,E/E9/arm_09697_00376388587.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
7v8saqycz19pnkfk9ope8d,51,M,AR,Buenos Aires,2,,E/E9/arm_09697_01300729026.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,E/E9/arm_09697_01090117503.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,E/E9/arm_09697_01761588342.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,E/E9/arm_09697_00217121903.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,E/E9/arm_09697_01620320509.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,E/E9/arm_09697_01938242139.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,E/E9/arm_09697_01327668411.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,E/E9/arm_09697_00622515303.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
nkye9hiqk6dlq5fmklm1k,18,F,AR,Buenos Aires,1,,E/E9/arm_09697_00220455202.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
nkye9hiqk6dlq5fmklm1k,18,F,AR,Buenos Aires,1,,E/E9/arm_09697_00177680808.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
1op1nsk5as4g01i0b6df4,29,F,AR,Buenos Aires,3,,E/E9/arm_09697_00065480386.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
1op1nsk5as4g01i0b6df4,29,F,AR,Buenos Aires,3,,E/E9/arm_09697_01954216590.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
l75lxrs7z1jpq8897r1nkd,19,M,AR,Buenos Aires,2,,E/E9/arm_09697_00077908124.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
ef4tkjvfdsb09t2ne9qxj8e,44,F,AR,Ciudad Autónoma de Buenos Aires,2,,E/E9/arm_09697_01613469103.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
ef4tkjvfdsb09t2ne9qxj8e,44,F,AR,Ciudad Autónoma de Buenos Aires,2,,E/E9/arm_09697_00455201756.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,E/E9/arm_09697_00017988410.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
927jdmii4xcxbhn00rvjc,27,M,AR,Ciudad Autónoma de Buenos Aires,5,,E/E9/arm_09697_00886278778.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
927jdmii4xcxbhn00rvjc,27,M,AR,Ciudad Autónoma de Buenos Aires,5,,E/E9/arm_09697_00183763397.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
mvnx0b7zy7rlxxu5brwi6s,33,M,AR,Buenos Aires,2,,E/E9/arm_09697_01164115951.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
iautk69t1vbge89n93ao5,29,M,AR,Buenos Aires,4,,E/E9/arm_09697_00210291982.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
41ipc2ehbde5wrxnyq0w55,28,M,AR,Buenos Aires,4,,E/E9/arm_09697_01989806668.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
41ipc2ehbde5wrxnyq0w55,28,M,AR,Buenos Aires,4,,E/E9/arm_09697_01118206541.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
t0gpbakhue89ui683yiltc,26,M,AR,Ciudad Autónoma de Buenos Aires,3,,E/E9/arm_09697_01061057114.wav,5.0,E9,open_srl_es_ar_male_3,M,ARG
0om1fva4uhily4cvg6368lr,22,M,AR,,3,,A/A2/74.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
9fig36z1cml41m265ckifw,25,M,AR,Buenos Aires,4,Sony,A/A2/101.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG
38vs1n02f4iaxehu9v4n1p,26,F,AR,Neuqu�n,3,Audio Technica ATH-M30x,A/A2/67.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG
t6ybrbbo92bx87dy9vpy,26,M,AR,Ciudad Aut�noma de Buenos Aires,3,Sennheiser HD 206,A/A2/43.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
t6ybrbbo92bx87dy9vpy,26,M,AR,Ciudad Aut�noma de Buenos Aires,3,Sennheiser HD 206,A/A2/107.wav,4.0,A2,DC_TTS_Celeste_Arretche,F,ARG
bkaa9b0qt4ogrmp1inpjol,42,F,AR,Buenos Aires,4,genius b�sico,A/A2/95.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG
i035g56vlm5ayg6ke1amp,25,F,AR,Buenos Aires,3,Samsung,A/A2/100.wav,4.0,A2,DC_TTS_Celeste_Arretche,F,ARG
4kkajwqbxbr4zfc0eys6a3,53,M,AR,Ciudad Aut�noma de Buenos Aires,4,Sony WH-1000XM5,A/A2/110.wav,5.0,A2,DC_TTS_Celeste_Arretche,F,ARG
ztwx6tnel7ogegc0h9hjqr,27,F,AR,Buenos Aires,2,Philips ,A/A2/52.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG
wqc6g1y755ulfhnkoksei,33,M,AR,Buenos Aires,3,Shure 48,A/A2/39.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG
wqc6g1y755ulfhnkoksei,33,M,AR,Buenos Aires,3,Shure 48,A/A2/109.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG
93u2ldy3lalf5sc8spao9,28,M,AR,Ciudad Aut�noma de Buenos Aires,2,SONY WH-700,A/A2/10.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG
nlz815o2yjmlk4nbngwm2c,29,M,AR,Buenos Aires,3,Beyerdynamic dt 990 pro,A/A2/7.wav,4.0,A2,DC_TTS_Celeste_Arretche,F,ARG
nlz815o2yjmlk4nbngwm2c,29,M,AR,Buenos Aires,3,Beyerdynamic dt 990 pro,A/A2/69.wav,4.0,A2,DC_TTS_Celeste_Arretche,F,ARG
c6o6iafmvykjd72hc517n,26,F,AR,Ciudad Aut�noma de Buenos Aires,4,Sony WH-1000XM4,A/A2/37.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG
c6o6iafmvykjd72hc517n,26,F,AR,Ciudad Aut�noma de Buenos Aires,4,Sony WH-1000XM4,A/A2/87.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
7nx1cmjz8nin1rn9la865,26,M,AR,Buenos Aires,5,Samsung,A/A2/72.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
ee4i8isvlpyncgz1odqs,27,F,AR,Ciudad Aut�noma de Buenos Aires,2,sennheiser,A/A2/86.wav,4.0,A2,DC_TTS_Celeste_Arretche,F,ARG
ee4i8isvlpyncgz1odqs,27,F,AR,Ciudad Aut�noma de Buenos Aires,2,sennheiser,A/A2/48.wav,4.0,A2,DC_TTS_Celeste_Arretche,F,ARG
k4yipc557y1uklyxj98p4,26,M,AR,Buenos Aires,5,samsung in ear ale,A/A2/70.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
r8o2ms5swtmufwnw27wiah,36,M,AR,Ciudad Aut�noma de Buenos Aires,2,Shure SE215,A/A2/1.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG
r8o2ms5swtmufwnw27wiah,36,M,AR,Ciudad Aut�noma de Buenos Aires,2,Shure SE215,A/A2/16.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG
cygru7b0m97zh2lg5og05,26,M,AR,Buenos Aires,3,Logitech G433,A/A2/64.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG
cygru7b0m97zh2lg5og05,26,M,AR,Buenos Aires,3,Logitech G433,A/A2/99.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
gjuhi5xh19bytuxd7u4j,26,M,ES,,3,JVC,A/A2/24.wav,4.0,A2,DC_TTS_Celeste_Arretche,F,ARG
gjuhi5xh19bytuxd7u4j,26,M,ES,,3,JVC,A/A2/65.wav,5.0,A2,DC_TTS_Celeste_Arretche,F,ARG
73syy4aj18k6olr11ypxl,27,M,AR,Buenos Aires,4,audio technica athm50x,A/A2/94.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG
73syy4aj18k6olr11ypxl,27,M,AR,Buenos Aires,4,audio technica athm50x,A/A2/54.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
91107h7ny06qnvf2wsv1p,27,M,AR,Ciudad Aut�noma de Buenos Aires,2,sennheiser hd 280 pro,A/A2/21.wav,4.0,A2,DC_TTS_Celeste_Arretche,F,ARG
27o0tqrm38o6wjtgaiqzy7,29,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser HD206,A/A2/13.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG
27o0tqrm38o6wjtgaiqzy7,29,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser HD206,A/A2/92.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
eflnh6b2i1rrh5nbeihqq,26,M,AR,Buenos Aires,5,Parlante de la compu,A/A2/31.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG
eflnh6b2i1rrh5nbeihqq,26,M,AR,Buenos Aires,5,Parlante de la compu,A/A2/35.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
puzr5n1dz0hnteu0g8wdrr,26,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser 202,A/A2/91.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG
puzr5n1dz0hnteu0g8wdrr,26,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser 202,A/A2/45.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG
puzr5n1dz0hnteu0g8wdrr,26,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser 202,A/A2/59.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG
ysobwzccpice783avao5c,30,M,AR,Chubut,4,Audio-Technica M50X,A/A2/77.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
ysobwzccpice783avao5c,30,M,AR,Chubut,4,Audio-Technica M50X,A/A2/85.wav,4.0,A2,DC_TTS_Celeste_Arretche,F,ARG
e2q2qom6xvfgo3wyh5kqy9,30,M,AR,Ciudad Aut�noma de Buenos Aires,1,Motorola Pulse Max,A/A2/75.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
la9i1e7oumst6k8lv30b,26,M,AR,Buenos Aires,5,Senheisser,A/A2/33.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG
la9i1e7oumst6k8lv30b,26,M,AR,Buenos Aires,5,Senheisser,A/A2/106.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
la9i1e7oumst6k8lv30b,26,M,AR,Buenos Aires,5,Senheisser,A/A2/82.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG
g0jf4ngddyukxafyxhc3h,26,M,AR,Buenos Aires,5,sennheiser,A/A2/15.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
g0jf4ngddyukxafyxhc3h,26,M,AR,Buenos Aires,5,sennheiser,A/A2/55.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG
8hawot9erl511ryvmug1d,28,M,AR,Buenos Aires,2,JABRA EVOLVE 20 MS,A/A2/98.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
8hawot9erl511ryvmug1d,28,M,AR,Buenos Aires,2,JABRA EVOLVE 20 MS,A/A2/6.wav,4.0,A2,DC_TTS_Celeste_Arretche,F,ARG
x37bofyh0fazkr02jlztlm,25,M,AR,Ciudad Aut�noma de Buenos Aires,3,Sennheiser HD 202,A/A2/97.wav,4.0,A2,DC_TTS_Celeste_Arretche,F,ARG
x37bofyh0fazkr02jlztlm,25,M,AR,Ciudad Aut�noma de Buenos Aires,3,Sennheiser HD 202,A/A2/58.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
0ym8eutpogxka159e5ipr,25,F,AR,Ciudad Aut�noma de Buenos Aires,2,Sony ZX Series,A/A2/17.wav,5.0,A2,DC_TTS_Celeste_Arretche,F,ARG
2xzqu3dshjhelyob7pu07b,31,M,AR,Ciudad Aut�noma de Buenos Aires,2,Beats Flex,A/A2/4.wav,4.0,A2,DC_TTS_Celeste_Arretche,F,ARG
3u64elxh3bm4hoeutjzcgg,26,M,AR,Jujuy,5,Audio-Technica ATH-ANC700BT,A/A2/62.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
3u64elxh3bm4hoeutjzcgg,26,M,AR,Jujuy,5,Audio-Technica ATH-ANC700BT,A/A2/88.wav,5.0,A2,DC_TTS_Celeste_Arretche,F,ARG
r5oyw6bphipfrusmxjmul8,30,M,AR,Buenos Aires,4,Redragon H510,A/A2/47.wav,4.0,A2,DC_TTS_Celeste_Arretche,F,ARG
4w3jomxcys3o6tdzpbjzd,29,M,AR,Buenos Aires,1,Panasonic RP-HT 161,A/A2/38.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
cirn7eog41vg0o0yloylkb,38,M,AR,Ciudad Aut�noma de Buenos Aires,3,behringer,A/A2/79.wav,4.0,A2,DC_TTS_Celeste_Arretche,F,ARG
c7sw3mgoqk8joc7ltgswmq,37,M,AR,Buenos Aires,1,Sony,A/A2/108.wav,5.0,A2,DC_TTS_Celeste_Arretche,F,ARG
kufwhzb3v0da7ognamj9lj,29,F,AR,Ciudad Aut�noma de Buenos Aires,3,Airpods Pro 3era generaci�n,A/A2/50.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG
kufwhzb3v0da7ognamj9lj,29,F,AR,Ciudad Aut�noma de Buenos Aires,3,Airpods Pro 3era generaci�n,A/A2/26.wav,4.0,A2,DC_TTS_Celeste_Arretche,F,ARG
l61ianl0xcl23xyrqw1c5g,28,M,AR,Ciudad Aut�noma de Buenos Aires,2,,A/A2/93.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG
oql5r4xh8ui7xy6ynw3hsk,37,F,AR,Ciudad Aut�noma de Buenos Aires,1,,A/A2/111.wav,4.0,A2,DC_TTS_Celeste_Arretche,F,ARG
oql5r4xh8ui7xy6ynw3hsk,37,F,AR,Ciudad Aut�noma de Buenos Aires,1,,A/A2/76.wav,5.0,A2,DC_TTS_Celeste_Arretche,F,ARG
rl8hs3uijzu63jyrgj3f,27,M,AR,Ciudad Aut�noma de Buenos Aires,5,Samsung  IA500,A/A2/83.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
27v7gfob3bcutmzb232i,27,X,AR,Buenos Aires,4,Samsung IA500,A/A2/41.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG
27v7gfob3bcutmzb232i,27,X,AR,Buenos Aires,4,Samsung IA500,A/A2/11.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG
27v7gfob3bcutmzb232i,27,X,AR,Buenos Aires,4,Samsung IA500,A/A2/102.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG
9p8073vpokhypph8y2w3np,51,M,AR,Buenos Aires,3,,A/A2/78.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG
9p8073vpokhypph8y2w3np,51,M,AR,Buenos Aires,3,,A/A2/89.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG
j73hro55i35ce9umk98gt,26,M,AR,Ciudad Aut�noma de Buenos Aires,2,,A/A2/8.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG
odmcx0pookmv7hm1i807n,27,F,AR,Buenos Aires,1,,A/A2/44.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
odmcx0pookmv7hm1i807n,27,F,AR,Buenos Aires,1,,A/A2/90.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
odmcx0pookmv7hm1i807n,27,F,AR,Buenos Aires,1,,A/A2/19.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG
3szg6xzqeq7ohj6myf0j,36,M,AR,Buenos Aires,2,,A/A2/103.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG
3szg6xzqeq7ohj6myf0j,36,M,AR,Buenos Aires,2,,A/A2/25.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
3szg6xzqeq7ohj6myf0j,36,M,AR,Buenos Aires,2,,A/A2/81.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
i32rhoo9jorzz2cutckge,61,F,AR,Buenos Aires,1,,A/A2/42.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
23941hs1otfeqo20p4kqo,24,F,AR,Chaco,1,,A/A2/66.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG
23941hs1otfeqo20p4kqo,24,F,AR,Chaco,1,,A/A2/3.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG
