stimuli,mos
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_51.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_53.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_54.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_55.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_56.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_57.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_58.wav,2.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_59.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_6.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_60.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_61.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_62.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_65.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_67.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_68.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_7.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_70.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_72.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_74.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_75.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_76.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_79.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_8.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_80.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_81.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_83.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_84.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_85.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_86.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_87.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C5/albano_9.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_50.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_51.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_52.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_54.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_55.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_57.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_60.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_61.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_62.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_64.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_65.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_66.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_69.wav,2.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_70.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_71.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_73.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_74.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_75.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_77.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_78.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_79.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_80.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_81.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_82.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_83.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_84.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_85.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_86.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_88.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_90.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_91.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_93.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_94.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_96.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_97.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique2_98.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_0.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_1.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_10.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_12.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_13.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_15.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_16.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_17.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_18.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_19.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_2.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_20.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_21.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_22.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_23.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_24.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_25.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_26.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_27.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_28.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_29.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_3.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_30.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_32.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_33.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_35.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_36.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_37.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_39.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_4.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_41.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_42.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_43.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_44.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_45.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_47.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_48.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_49.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_5.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_6.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_7.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_8.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C8/enrique_9.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_100.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_51.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_52.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_53.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_54.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_55.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_56.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_58.wav,2.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_59.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_60.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_61.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_62.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_65.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_67.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_68.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_70.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_71.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_72.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_74.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_75.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_76.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_78.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_79.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_80.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_81.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_82.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_83.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_84.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_85.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_86.wav,2.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_87.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_89.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_90.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_91.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_92.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_93.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_94.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_96.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_97.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe2_98.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_0.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_1.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_10.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_11.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_12.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_15.wav,1.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_16.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_17.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_18.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_19.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_2.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_21.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_22.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_23.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_24.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_25.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_26.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_27.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_28.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_29.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_3.wav,2.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_31.wav,1.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_32.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_33.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_35.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_36.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_37.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_38.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_39.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_4.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_41.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_42.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_43.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_45.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_46.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_47.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_48.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_5.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_6.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_8.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/C/C9/lupe_9.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1arg_0.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1arg_1.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1arg_3.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1arg_4.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1arg_6.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1arg_7.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1arg_9.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1chi_0.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1chi_3.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1chi_6.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1chi_7.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1chi_8.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1col_0.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1col_1.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1col_3.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1col_4.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1col_5.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1col_6.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1col_8.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1per_0.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1per_1.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1per_2.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1per_3.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1per_5.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1per_7.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1per_8.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1pr_0.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1pr_1.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1pr_2.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1pr_3.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1pr_4.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1pr_5.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1pr_7.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1pr_8.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1ven_0.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1ven_2.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1ven_3.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1ven_4.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1ven_5.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1ven_6.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f1ven_8.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f2arg_0.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f2arg_1.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f2arg_3.wav,5.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f2arg_4.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f2arg_5.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f2arg_6.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f2arg_7.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D1/f2arg_8.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1arg_0.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1arg_1.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1arg_2.wav,4.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1arg_3.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1arg_5.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1arg_6.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1arg_7.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1arg_8.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1arg_9.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1chi_1.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1chi_2.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1chi_4.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1chi_6.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1chi_7.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1chi_8.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1col_0.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1col_1.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1col_2.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1col_3.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1col_4.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1col_5.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1col_6.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1col_8.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1per_0.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1per_2.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1per_3.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1per_5.wav,2.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1per_6.wav,1.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1per_7.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1per_8.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1pr_0.wav,1.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1pr_1.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1pr_2.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1pr_3.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1pr_4.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1pr_5.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1pr_6.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1pr_7.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1pr_8.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1ven_0.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1ven_1.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1ven_2.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1ven_3.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1ven_6.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1ven_7.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1ven_8.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m1ven_9.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m2arg_0.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m2arg_1.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m2arg_2.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m2arg_3.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m2arg_5.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m2arg_6.wav,2.5
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m2arg_7.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D2/m2arg_8.wav,1.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D3/Leticia9-01.wav,3.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D3/Leticia9-04.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D3/Leticia9-05.wav,4.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D3/Leticia9-06.wav,2.0
/home/aleph/tesis/frontend/public/assets/stimuli_norm/D/D3/Leticia9-07.wav,3.0
