participant_id,age,gender_participant,country,province,education,headphone_brand,stimuli,score,stimuli_group,stimuli_service,gender_stimuli,dialect,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,model
n7olijk734vnsoze5ufj,22,X,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C2/fiona2_98.wav,3.0,C2,PollyN_Fiona,F,CAST,4.8852987,4.5178,4.713875,4.459721,4.6789165,NISQAv2
k8nqufnt3xakpe30kvt1s,26,M,AR,Río Negro,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C2/fiona2_63.wav,3.0,C2,PollyN_Fiona,F,CAST,3.849427,3.3657875,4.1754656,3.7758024,4.120186,NISQAv2
l75lxrs7z1jpq8897r1nkd,19,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C2/fiona_15.wav,3.0,C2,PollyN_Fiona,F,CAST,5.0461025,4.5706882,4.840254,4.504481,4.6899633,NISQAv2
ef4tkjvfdsb09t2ne9qxj8e,44,F,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C2/fiona2_56.wav,3.0,C2,PollyN_Fiona,F,CAST,4.711163,4.279559,4.4388275,4.215887,4.4797196,NISQAv2
mvnx0b7zy7rlxxu5brwi6s,33,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C2/fiona_19.wav,3.0,C2,PollyN_Fiona,F,CAST,5.053819,4.4990764,4.7455015,4.4715266,4.7012615,NISQAv2
mvnx0b7zy7rlxxu5brwi6s,33,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C2/fiona2_99.wav,2.0,C2,PollyN_Fiona,F,CAST,3.3748376,3.1601079,3.5390518,3.7850976,4.086738,NISQAv2
mvnx0b7zy7rlxxu5brwi6s,33,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C2/fiona2_74.wav,2.0,C2,PollyN_Fiona,F,CAST,3.714421,3.3610814,3.9512365,3.855614,4.1206775,NISQAv2
iautk69t1vbge89n93ao5,29,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C2/fiona_9.wav,3.0,C2,PollyN_Fiona,F,CAST,3.4480727,2.767955,3.9231987,3.96759,4.0041738,NISQAv2
iautk69t1vbge89n93ao5,29,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C2/fiona_27.wav,3.0,C2,PollyN_Fiona,F,CAST,2.8278475,2.7216437,3.395395,3.309875,3.4136124,NISQAv2
41ipc2ehbde5wrxnyq0w55,28,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C2/fiona_5.wav,3.0,C2,PollyN_Fiona,F,CAST,3.1482575,2.8797538,3.6972103,3.9033906,3.9158206,NISQAv2
0om1fva4uhily4cvg6368lr,22,M,AR,,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural8.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.4411554,4.25883,4.6065025,3.9199595,4.401749,NISQAv2
ymxfxn696we9rp1tnnub3f,26,P,AR,Buenos Aires,5,samsung,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural83.wav,3.0,D5,es-BO-MarceloNeural,M,BO,3.983982,4.253293,3.8674877,3.7028358,4.1932454,NISQAv2
ymxfxn696we9rp1tnnub3f,26,P,AR,Buenos Aires,5,samsung,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural95.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.254689,3.7255042,4.3126774,3.5985637,4.224109,NISQAv2
ymxfxn696we9rp1tnnub3f,26,P,AR,Buenos Aires,5,samsung,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural70.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.298251,4.0475507,4.4705706,3.7197046,4.316304,NISQAv2
t6ybrbbo92bx87dy9vpy,26,M,AR,Ciudad Aut�noma de Buenos Aires,3,Sennheiser HD 206,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural30.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.439247,4.3218946,4.6046953,3.888385,4.429842,NISQAv2
t6ybrbbo92bx87dy9vpy,26,M,AR,Ciudad Aut�noma de Buenos Aires,3,Sennheiser HD 206,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural62.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.6987786,4.50192,4.708514,4.1327567,4.52376,NISQAv2
t6ybrbbo92bx87dy9vpy,26,M,AR,Ciudad Aut�noma de Buenos Aires,3,Sennheiser HD 206,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural38.wav,2.0,D5,es-BO-MarceloNeural,M,BO,3.7500534,3.683888,4.070059,3.2431624,3.9553778,NISQAv2
bkaa9b0qt4ogrmp1inpjol,42,F,AR,Buenos Aires,4,genius b�sico,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural31.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.358053,4.2563257,4.506475,3.8359454,4.42184,NISQAv2
bkaa9b0qt4ogrmp1inpjol,42,F,AR,Buenos Aires,4,genius b�sico,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural93.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.591304,4.4457254,4.687705,4.2013073,4.5029893,NISQAv2
36w18huenqzembkxhb4b67,28,M,AR,Ciudad Aut�noma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural29.wav,2.0,D5,es-BO-MarceloNeural,M,BO,3.8705864,4.1164355,4.0303245,3.2800179,4.1178465,NISQAv2
i035g56vlm5ayg6ke1amp,25,F,AR,Buenos Aires,3,Samsung,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural69.wav,1.0,D5,es-BO-MarceloNeural,M,BO,4.6519513,4.4335456,4.6943326,4.1477427,4.5074635,NISQAv2
4kkajwqbxbr4zfc0eys6a3,53,M,AR,Ciudad Aut�noma de Buenos Aires,4,Sony WH-1000XM5,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural37.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.5437903,4.3807564,4.62173,3.9352627,4.4471927,NISQAv2
4kkajwqbxbr4zfc0eys6a3,53,M,AR,Ciudad Aut�noma de Buenos Aires,4,Sony WH-1000XM5,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural55.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.698779,4.5019197,4.7085147,4.1327567,4.5237603,NISQAv2
ztwx6tnel7ogegc0h9hjqr,27,F,AR,Buenos Aires,2,Philips ,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural6.wav,1.0,D5,es-BO-MarceloNeural,M,BO,4.7163596,4.3590035,4.7655435,4.1305895,4.522881,NISQAv2
wqc6g1y755ulfhnkoksei,33,M,AR,Buenos Aires,3,Shure 48,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural98.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.591304,4.4457254,4.687705,4.2013073,4.5029893,NISQAv2
wqc6g1y755ulfhnkoksei,33,M,AR,Buenos Aires,3,Shure 48,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural12.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.6744595,4.415976,4.732286,4.173307,4.519894,NISQAv2
93u2ldy3lalf5sc8spao9,28,M,AR,Ciudad Aut�noma de Buenos Aires,2,SONY WH-700,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural86.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.5640574,4.3996644,4.6879525,3.9656837,4.440946,NISQAv2
93u2ldy3lalf5sc8spao9,28,M,AR,Ciudad Aut�noma de Buenos Aires,2,SONY WH-700,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural28.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.1936817,4.1932144,4.326805,3.6021743,4.2821846,NISQAv2
93u2ldy3lalf5sc8spao9,28,M,AR,Ciudad Aut�noma de Buenos Aires,2,SONY WH-700,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural75.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.2073407,3.7329092,4.269416,3.433707,4.256985,NISQAv2
nlz815o2yjmlk4nbngwm2c,29,M,AR,Buenos Aires,3,Beyerdynamic dt 990 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural43.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.238871,4.1282277,4.4391503,3.723788,4.3569803,NISQAv2
nlz815o2yjmlk4nbngwm2c,29,M,AR,Buenos Aires,3,Beyerdynamic dt 990 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural10.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.2544365,4.165663,4.455689,3.5070632,4.2682433,NISQAv2
qutvhu57mnvi6fizy1t3,2,F,CO,,1,test,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural25.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.5640574,4.3996644,4.6879525,3.9656837,4.440946,NISQAv2
ee4i8isvlpyncgz1odqs,27,F,AR,Ciudad Aut�noma de Buenos Aires,2,sennheiser,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural92.wav,4.0,D5,es-BO-MarceloNeural,M,BO,2.4003232,3.5634718,2.306313,2.923386,3.7555518,NISQAv2
qs8j8yj1w5ilprwml3zr,27,M,AR,Ciudad Aut�noma de Buenos Aires,4,redragon,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural16.wav,1.0,D5,es-BO-MarceloNeural,M,BO,2.7612648,3.4974358,2.8819485,2.799646,3.7305448,NISQAv2
k4yipc557y1uklyxj98p4,26,M,AR,Buenos Aires,5,samsung in ear ale,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural80.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.0344167,4.2534785,4.0419292,3.653407,4.286735,NISQAv2
206p58uyu9nk2vq5pzue1,27,M,AR,Ciudad Aut�noma de Buenos Aires,3,dt 880 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural60.wav,1.0,D5,es-BO-MarceloNeural,M,BO,4.2113757,4.167525,4.428268,3.4072142,4.205007,NISQAv2
r8o2ms5swtmufwnw27wiah,36,M,AR,Ciudad Aut�noma de Buenos Aires,2,Shure SE215,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural91.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.2612247,4.3012195,4.474763,3.86628,4.330477,NISQAv2
r8o2ms5swtmufwnw27wiah,36,M,AR,Ciudad Aut�noma de Buenos Aires,2,Shure SE215,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural96.wav,3.0,D5,es-BO-MarceloNeural,M,BO,3.171347,3.4183767,3.2259312,3.0234766,4.0774555,NISQAv2
iwaqiwf7086hwu3jlrcvh,20,M,AR,Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural72.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.433746,4.4760194,4.5597205,4.0272317,4.4666305,NISQAv2
gjuhi5xh19bytuxd7u4j,26,M,ES,,3,JVC,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural94.wav,4.0,D5,es-BO-MarceloNeural,M,BO,4.478455,4.0859118,4.4952,3.6883965,4.368911,NISQAv2
91107h7ny06qnvf2wsv1p,27,M,AR,Ciudad Aut�noma de Buenos Aires,2,sennheiser hd 280 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural56.wav,1.0,D5,es-BO-MarceloNeural,M,BO,4.0485134,4.021908,4.441763,3.605439,4.232536,NISQAv2
91107h7ny06qnvf2wsv1p,27,M,AR,Ciudad Aut�noma de Buenos Aires,2,sennheiser hd 280 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural42.wav,1.0,D5,es-BO-MarceloNeural,M,BO,4.24829,4.1401434,4.453207,3.7175937,4.353564,NISQAv2
27o0tqrm38o6wjtgaiqzy7,29,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser HD206,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural21.wav,4.0,D5,es-BO-MarceloNeural,M,BO,3.7045958,3.7470675,3.7637503,2.9781466,3.8879223,NISQAv2
puzr5n1dz0hnteu0g8wdrr,26,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser 202,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural63.wav,1.0,D5,es-BO-MarceloNeural,M,BO,3.7310395,3.6272447,3.9156027,3.2883158,4.1469193,NISQAv2
puzr5n1dz0hnteu0g8wdrr,26,M,AR,Ciudad Aut�noma de Buenos Aires,2,Sennheiser 202,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural44.wav,1.0,D5,es-BO-MarceloNeural,M,BO,4.609101,4.362858,4.7387204,4.0734434,4.559403,NISQAv2
vks4a5zeivbfimepmxbxq,25,M,AR,Buenos Aires,5,Logitech 433,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural19.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.5494156,4.291544,4.680493,3.9498425,4.4438367,NISQAv2
g0jf4ngddyukxafyxhc3h,26,M,AR,Buenos Aires,5,sennheiser,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural36.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.3355093,4.014104,4.3668933,3.6420817,4.238301,NISQAv2
0ym8eutpogxka159e5ipr,25,F,AR,Ciudad Aut�noma de Buenos Aires,2,Sony ZX Series,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural4.wav,4.0,D5,es-BO-MarceloNeural,M,BO,4.4776516,4.30928,4.618941,3.9339528,4.443661,NISQAv2
0ym8eutpogxka159e5ipr,25,F,AR,Ciudad Aut�noma de Buenos Aires,2,Sony ZX Series,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural74.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.421193,4.415014,4.5024586,3.7581947,4.357203,NISQAv2
2xzqu3dshjhelyob7pu07b,31,M,AR,Ciudad Aut�noma de Buenos Aires,2,Beats Flex,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural17.wav,3.0,D5,es-BO-MarceloNeural,M,BO,3.8086655,3.9642406,4.090668,3.2827468,4.1587825,NISQAv2
3u64elxh3bm4hoeutjzcgg,26,M,AR,Jujuy,5,Audio-Technica ATH-ANC700BT,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural65.wav,1.0,D5,es-BO-MarceloNeural,M,BO,4.4226966,4.401033,4.5210066,3.923695,4.460636,NISQAv2
4w3jomxcys3o6tdzpbjzd,29,M,AR,Buenos Aires,1,Panasonic RP-HT 161,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural40.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.357256,4.168744,4.522053,3.7662075,4.330137,NISQAv2
2usvcjv42qa2ai740w1pyp,26,M,AR,Ciudad Aut�noma de Buenos Aires,4,Ath-M30x,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural87.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.133932,3.915932,4.388012,3.6058338,4.1713,NISQAv2
l61ianl0xcl23xyrqw1c5g,28,M,AR,Ciudad Aut�noma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural7.wav,4.0,D5,es-BO-MarceloNeural,M,BO,4.0438967,4.1618214,4.4117527,3.6108932,4.237202,NISQAv2
oql5r4xh8ui7xy6ynw3hsk,37,F,AR,Ciudad Aut�noma de Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural9.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.3043203,4.188638,4.3241177,3.7816927,4.313789,NISQAv2
oql5r4xh8ui7xy6ynw3hsk,37,F,AR,Ciudad Aut�noma de Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural82.wav,1.0,D5,es-BO-MarceloNeural,M,BO,4.377516,4.2016187,4.526137,3.8090985,4.327177,NISQAv2
oql5r4xh8ui7xy6ynw3hsk,37,F,AR,Ciudad Aut�noma de Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural32.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.2086973,4.1601405,4.464688,3.6564891,4.2783685,NISQAv2
27v7gfob3bcutmzb232i,27,X,AR,Buenos Aires,4,Samsung IA500,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural48.wav,4.0,D5,es-BO-MarceloNeural,M,BO,4.4123983,4.4107847,4.537735,3.9081545,4.410643,NISQAv2
1fgxubpy0xwiv2pej4vr2b9,27,M,AR,Ciudad Aut�noma de Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural59.wav,3.0,D5,es-BO-MarceloNeural,M,BO,3.8938105,3.872009,4.227019,3.2848752,4.0093584,NISQAv2
9p8073vpokhypph8y2w3np,51,M,AR,Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural27.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.242279,3.990506,4.48092,3.5865252,4.3242006,NISQAv2
j73hro55i35ce9umk98gt,26,M,AR,Ciudad Aut�noma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural51.wav,3.0,D5,es-BO-MarceloNeural,M,BO,3.8138359,3.4465227,4.0127373,3.4703152,3.7830975,NISQAv2
odmcx0pookmv7hm1i807n,27,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural64.wav,1.0,D5,es-BO-MarceloNeural,M,BO,4.546611,4.1791577,4.6630306,3.8465946,4.450404,NISQAv2
3szg6xzqeq7ohj6myf0j,36,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural50.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.540567,4.352672,4.6372404,3.9308388,4.426309,NISQAv2
syisq60f84n1v8n1z217m,31,F,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural22.wav,3.0,D5,es-BO-MarceloNeural,M,BO,3.8504324,4.018589,4.30943,3.399394,4.14135,NISQAv2
syisq60f84n1v8n1z217m,31,F,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural15.wav,4.0,D5,es-BO-MarceloNeural,M,BO,3.9567292,4.029819,4.009456,3.5109417,4.165379,NISQAv2
0686z3qx28ycuvnhfh47s4,29,F,AR,Tierra del Fuego,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural13.wav,4.0,D5,es-BO-MarceloNeural,M,BO,4.5231423,4.1942267,4.6295543,3.8594666,4.4169655,NISQAv2
0686z3qx28ycuvnhfh47s4,29,F,AR,Tierra del Fuego,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural88.wav,2.0,D5,es-BO-MarceloNeural,M,BO,3.696074,4.0460014,3.4705572,3.3268363,4.058047,NISQAv2
n2fnmi79nv9jv5cip5dm,25,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural39.wav,4.0,D5,es-BO-MarceloNeural,M,BO,4.5481224,4.4468265,4.635514,3.953132,4.4505057,NISQAv2
n2fnmi79nv9jv5cip5dm,25,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural68.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.253416,4.1633353,4.472584,3.668801,4.294693,NISQAv2
lg9zv08b06m9xgy94i9wzm,22,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural66.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.3295107,4.2441487,4.4988613,3.840674,4.393641,NISQAv2
lg9zv08b06m9xgy94i9wzm,22,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural24.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.520452,4.378427,4.6466274,3.9367974,4.419409,NISQAv2
lg9zv08b06m9xgy94i9wzm,22,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural35.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.618325,4.4138494,4.636553,4.114446,4.478775,NISQAv2
ob703ludngf18wbc1t5jj6,52,M,AR,Río Negro,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural57.wav,4.0,D5,es-BO-MarceloNeural,M,BO,4.503518,4.2662263,4.6153364,3.734568,4.39237,NISQAv2
96fjbiko6thg310yuacq2d,28,M,AR,Neuquén,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural89.wav,5.0,D5,es-BO-MarceloNeural,M,BO,4.057239,4.2082562,4.2858076,3.518407,4.2646317,NISQAv2
96fjbiko6thg310yuacq2d,28,M,AR,Neuquén,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural23.wav,4.0,D5,es-BO-MarceloNeural,M,BO,2.8646505,3.8083107,2.6664689,2.969683,3.9544773,NISQAv2
qvh7l545jkq297g7yxn8br,24,F,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural46.wav,3.0,D5,es-BO-MarceloNeural,M,BO,3.797206,4.014732,3.928479,3.3351924,4.131577,NISQAv2
7v8saqycz19pnkfk9ope8d,51,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural14.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.2300224,4.412385,4.465782,3.900936,4.3907413,NISQAv2
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural53.wav,4.0,D5,es-BO-MarceloNeural,M,BO,2.9522874,3.568423,3.5570924,2.7616768,3.843056,NISQAv2
s0o5upffmzlrot9v8lxyfe,25,F,ES,,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural78.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.226905,4.2568645,4.4595604,4.0333247,4.2718606,NISQAv2
nkye9hiqk6dlq5fmklm1k,18,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural67.wav,4.0,D5,es-BO-MarceloNeural,M,BO,4.254689,3.7255044,4.312677,3.5985641,4.224109,NISQAv2
n7olijk734vnsoze5ufj,22,X,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural49.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.251052,4.3361588,4.480461,3.656224,4.3646646,NISQAv2
ttuv6lq5ifqyc6jpwgk94,44,F,AR,Chubut,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural33.wav,2.0,D5,es-BO-MarceloNeural,M,BO,4.0394545,4.0947347,4.103325,3.4126692,4.2064214,NISQAv2
ttuv6lq5ifqyc6jpwgk94,44,F,AR,Chubut,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural3.wav,5.0,D5,es-BO-MarceloNeural,M,BO,3.915617,4.0418353,4.0453825,3.4581015,4.207322,NISQAv2
1op1nsk5as4g01i0b6df4,29,F,AR,Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural84.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.615842,4.3474793,4.720817,3.9625928,4.417427,NISQAv2
1op1nsk5as4g01i0b6df4,29,F,AR,Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural84.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.615842,4.3474803,4.7208176,3.9625928,4.4174266,NISQAv2
k8nqufnt3xakpe30kvt1s,26,M,AR,Río Negro,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural13.wav,3.0,D5,es-BO-MarceloNeural,M,BO,4.5231423,4.1942267,4.6295543,3.8594666,4.4169655,NISQAv2
ef4tkjvfdsb09t2ne9qxj8e,44,F,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/D/D5/es-BO-MarceloNeural89.wav,5.0,D5,es-BO-MarceloNeural,M,BO,4.057239,4.2082562,4.2858086,3.518407,4.2646313,NISQAv2
