stimuli,mos,mos_pred,model
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E9/arm_09697_01907620915.wav,5.0,4.968898296356201,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E9/arm_09697_01938242139.wav,5.0,4.808060169219971,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E9/arm_09697_01939384055.wav,5.0,4.804403781890869,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E9/arm_09697_01954216590.wav,5.0,4.998571872711182,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E9/arm_09697_01989806668.wav,5.0,4.688745021820068,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E9/arm_09697_02055894109.wav,5.0,4.997059345245361,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E9/arm_09697_02060725675.wav,5.0,5.013549327850342,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E9/arm_09697_02082329754.wav,5.0,4.886436939239502,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E9/arm_09697_02124352441.wav,5.0,5.158875942230225,NISQAv2_mos_only
/home/aleph/tesis/frontend/public/assets/stimuli_norm/E/E9/arm_09697_02134220061.wav,5.0,4.407833099365234,NISQAv2_mos_only
