db,stimuli,mos,mos_pred,model
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural21.wav.wav,1.0,2.3610432147979736,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural63.wav.wav,1.0,2.046234130859375,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural89.wav.wav,1.0,2.6623804569244385,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural76.wav.wav,1.0,2.140167474746704,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural43.wav.wav,1.0,2.5081372261047363,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural78.wav.wav,1.0,2.1378414630889893,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural34.wav.wav,1.0,2.5373218059539795,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural18.wav.wav,1.0,2.431842565536499,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural66.wav.wav,2.0,2.3371784687042236,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural84.wav.wav,2.0,2.5294957160949707,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural44.wav.wav,1.0,2.3893332481384277,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural36.wav.wav,1.0,2.0234851837158203,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural29.wav.wav,1.0,2.7022037506103516,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural99.wav.wav,1.0,1.9892240762710571,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural24.wav.wav,1.0,2.1720025539398193,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural15.wav.wav,1.0,2.115647315979004,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural30.wav.wav,1.0,3.014051914215088,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural58.wav.wav,2.0,2.6121933460235596,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural68.wav.wav,1.0,2.404816150665283,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural95.wav.wav,1.0,2.2805254459381104,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural48.wav.wav,1.0,1.8326671123504639,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural83.wav.wav,1.0,3.0270063877105713,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural24.wav.wav,1.0,2.1720025539398193,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural48.wav.wav,1.0,1.8326672315597534,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural93.wav.wav,1.0,2.8134591579437256,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural32.wav.wav,1.0,1.9516173601150513,finetune_NISQA_1
B9,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B9/VTLP_es-ES-ElviraNeural94.wav.wav,1.0,2.1369264125823975,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_13.wav,4.0,2.6496973037719727,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_43.wav,2.0,2.8726212978363037,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_63.wav,2.0,3.056696891784668,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_20.wav,2.0,3.0313377380371094,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_80.wav,1.0,2.4264955520629883,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_38.wav,1.0,2.6164169311523438,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_21.wav,2.0,2.782776117324829,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_48.wav,2.0,2.6980843544006348,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_16.wav,1.0,2.998507022857666,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_76.wav,2.0,2.8788278102874756,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_3.wav,1.0,2.8745672702789307,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_72.wav,1.0,2.97381591796875,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_6.wav,2.0,2.8503623008728027,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_71.wav,1.0,2.6741342544555664,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_15.wav,2.0,2.8403966426849365,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_84.wav,2.0,2.5701682567596436,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_2.wav,1.0,3.349271297454834,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_51.wav,1.0,2.624765157699585,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_52.wav,1.0,2.8217246532440186,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_1.wav,3.0,2.7945220470428467,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_23.wav,1.0,2.9114410877227783,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_50.wav,1.0,2.611180067062378,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_81.wav,2.0,2.6116747856140137,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_41.wav,4.0,3.4799063205718994,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_61.wav,1.0,2.8730013370513916,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_42.wav,2.0,2.9218227863311768,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_58.wav,3.0,2.114478826522827,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_45.wav,2.0,2.2266783714294434,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_25.wav,4.0,2.6326045989990234,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_9.wav,2.0,2.779203176498413,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_70.wav,2.0,2.7422308921813965,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_30.wav,2.0,2.9082231521606445,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_68.wav,1.0,2.651945114135742,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_87.wav,3.0,2.959177017211914,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_35.wav,1.0,2.5458850860595703,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_78.wav,3.0,2.8087189197540283,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_24.wav,3.0,2.7246830463409424,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_44.wav,2.0,2.817371129989624,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_0.wav,3.0,2.6695661544799805,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_32.wav,4.0,2.731633186340332,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_19.wav,2.0,2.500962734222412,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_54.wav,2.0,2.866661548614502,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_8.wav,2.0,2.828819513320923,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_85.wav,2.0,2.8696815967559814,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_67.wav,3.0,3.0571939945220947,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_34.wav,2.0,2.794909954071045,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_31.wav,3.0,2.7348427772521973,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_56.wav,2.0,2.3818352222442627,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_62.wav,2.0,2.93691349029541,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_33.wav,2.0,2.893911600112915,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_83.wav,1.0,2.9668631553649902,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_57.wav,2.0,2.8563666343688965,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_4.wav,2.0,2.8025145530700684,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_28.wav,2.0,3.2106058597564697,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_79.wav,2.0,3.2507777214050293,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_66.wav,3.0,2.228689670562744,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_27.wav,2.0,2.817997455596924,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_59.wav,2.0,2.7216408252716064,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_65.wav,2.0,2.53930926322937,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_36.wav,2.0,2.705487012863159,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_69.wav,2.0,2.8151752948760986,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_39.wav,3.0,3.0873944759368896,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_49.wav,3.0,2.671051025390625,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_62.wav,3.0,2.936913251876831,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_55.wav,3.0,2.535182476043701,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_14.wav,3.0,2.7600808143615723,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_33.wav,2.0,2.893911600112915,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_52.wav,2.0,2.8217246532440186,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_10.wav,2.0,2.938805103302002,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_25.wav,2.0,2.6326045989990234,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_26.wav,2.0,2.9442529678344727,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_34.wav,3.0,2.794909954071045,finetune_NISQA_1
C6,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C6/olimpia_6.wav,2.0,2.8503623008728027,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_89.wav,2.0,2.6922121047973633,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_69.wav,2.0,2.517791748046875,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_56.wav,3.0,2.265141725540161,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_46.wav,3.0,2.5260403156280518,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_65.wav,1.0,2.469434976577759,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_29.wav,2.0,2.550318479537964,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_72.wav,1.0,2.3727447986602783,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_37.wav,1.0,2.3510560989379883,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_15.wav,2.0,2.578854560852051,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_26.wav,2.0,2.563577890396118,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_99.wav,2.0,2.6947214603424072,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_95.wav,2.0,3.1588664054870605,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_11.wav,2.0,2.59544038772583,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_98.wav,2.0,2.723080635070801,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_80.wav,3.0,3.071047067642212,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_40.wav,1.0,2.246776580810547,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_31.wav,3.0,2.4378931522369385,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_16.wav,4.0,2.6461308002471924,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_73.wav,2.0,2.3743603229522705,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_27.wav,1.0,2.6452856063842773,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_97.wav,1.0,2.940537691116333,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_33.wav,4.0,2.6769325733184814,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_74.wav,1.0,2.46203875541687,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_71.wav,1.0,2.399796962738037,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_55.wav,1.0,2.560560464859009,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_21.wav,2.0,2.272188901901245,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_45.wav,2.0,3.4265828132629395,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_52.wav,2.0,2.550138235092163,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_59.wav,1.0,2.1815173625946045,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_22.wav,2.0,2.5899412631988525,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_64.wav,1.0,2.8654897212982178,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_54.wav,1.0,2.524580955505371,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_87.wav,1.0,2.355881690979004,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_25.wav,1.0,2.2588846683502197,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2.wav,2.0,2.236262798309326,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_62.wav,2.0,2.496448516845703,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_49.wav,2.0,2.259366512298584,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_18.wav,1.0,2.8173091411590576,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_38.wav,1.0,2.5007359981536865,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_9.wav,1.0,2.5170297622680664,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_57.wav,1.0,2.7652251720428467,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_66.wav,4.0,2.361588716506958,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_70.wav,2.0,2.557480812072754,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_94.wav,1.0,2.4766974449157715,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_75.wav,4.0,3.025364875793457,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_60.wav,2.0,2.8072140216827393,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_91.wav,2.0,2.3766157627105713,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_3.wav,2.0,2.674787998199463,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_2.wav,3.0,2.481889486312866,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_42.wav,3.0,2.390286684036255,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_79.wav,2.0,2.6117591857910156,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_78.wav,3.0,2.277548313140869,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_93.wav,3.0,2.884039878845215,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_34.wav,3.0,2.6793336868286133,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_53.wav,1.0,2.409437417984009,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_85.wav,2.0,2.923938751220703,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_1.wav,3.0,3.1035823822021484,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_76.wav,2.0,3.084165573120117,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_63.wav,3.0,2.37616229057312,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_6.wav,2.0,2.7366769313812256,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_12.wav,1.0,3.110419988632202,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_14.wav,2.0,3.044081687927246,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_10.wav,2.0,2.342149257659912,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_5.wav,3.0,2.6060333251953125,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_77.wav,2.0,2.4948790073394775,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_50.wav,2.0,2.437817335128784,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_41.wav,2.0,2.767409563064575,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_32.wav,2.0,2.7992544174194336,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_39.wav,2.0,2.7168805599212646,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_24.wav,3.0,3.009549379348755,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_43.wav,3.0,2.598667621612549,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_28.wav,4.0,2.474017858505249,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_8.wav,2.0,2.326812267303467,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_84.wav,4.0,2.4407827854156494,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_61.wav,2.0,2.221816301345825,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_17.wav,2.0,2.710421562194824,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_19.wav,2.0,2.5775792598724365,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_40.wav,2.0,2.246776580810547,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita_35.wav,2.0,2.5328545570373535,finetune_NISQA_1
C7,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/C/C7/conchita2_99.wav,2.0,2.6947214603424072,finetune_NISQA_1
