participant_id,age,gender_participant,country,province,education,headphone_brand,stimuli,score,stimuli_group,stimuli_service,gender_stimuli,dialect,mos_pred,model
9p8073vpokhypph8y2w3np,51,M,AR,Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/78.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.946012020111084,NISQA_TTS_v1
9p8073vpokhypph8y2w3np,51,M,AR,Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/89.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.803699493408203,NISQA_TTS_v1
j73hro55i35ce9umk98gt,26,M,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/8.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG,3.2843263149261475,NISQA_TTS_v1
odmcx0pookmv7hm1i807n,27,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/44.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.7987306118011475,NISQA_TTS_v1
odmcx0pookmv7hm1i807n,27,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/90.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,3.169027805328369,NISQA_TTS_v1
odmcx0pookmv7hm1i807n,27,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/19.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG,3.310741424560547,NISQA_TTS_v1
3szg6xzqeq7ohj6myf0j,36,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/103.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.9749393463134766,NISQA_TTS_v1
3szg6xzqeq7ohj6myf0j,36,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/25.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,3.1150567531585693,NISQA_TTS_v1
3szg6xzqeq7ohj6myf0j,36,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/81.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.7931947708129883,NISQA_TTS_v1
i32rhoo9jorzz2cutckge,61,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/42.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.498783826828003,NISQA_TTS_v1
23941hs1otfeqo20p4kqo,24,F,AR,Chaco,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/66.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG,3.0020313262939453,NISQA_TTS_v1
23941hs1otfeqo20p4kqo,24,F,AR,Chaco,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/3.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.8537302017211914,NISQA_TTS_v1
23941hs1otfeqo20p4kqo,24,F,AR,Chaco,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/63.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.7183399200439453,NISQA_TTS_v1
ae53qumvh1aukx0p1oqrs,34,M,AR,Ciudad Autónoma de Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/22.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.9085724353790283,NISQA_TTS_v1
n2fnmi79nv9jv5cip5dm,25,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/18.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.736621379852295,NISQA_TTS_v1
n2fnmi79nv9jv5cip5dm,25,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/73.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.5890634059906006,NISQA_TTS_v1
lg9zv08b06m9xgy94i9wzm,22,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/28.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,3.0481700897216797,NISQA_TTS_v1
bylf76d7dao0y9d8x8mms6r,30,M,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/20.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.7875404357910156,NISQA_TTS_v1
bylf76d7dao0y9d8x8mms6r,30,M,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/71.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.8563694953918457,NISQA_TTS_v1
ob703ludngf18wbc1t5jj6,52,M,AR,Río Negro,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/104.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG,4.0077128410339355,NISQA_TTS_v1
96fjbiko6thg310yuacq2d,28,M,AR,Neuquén,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/40.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.833420991897583,NISQA_TTS_v1
qvh7l545jkq297g7yxn8br,24,F,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/53.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,3.2339680194854736,NISQA_TTS_v1
qvh7l545jkq297g7yxn8br,24,F,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/23.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.785773515701294,NISQA_TTS_v1
k9r8wtrwq8cdtu5kbuy3ye,26,F,AR,Ciudad Autónoma de Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/0.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,3.0251080989837646,NISQA_TTS_v1
k9r8wtrwq8cdtu5kbuy3ye,26,F,AR,Ciudad Autónoma de Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/14.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.7409820556640625,NISQA_TTS_v1
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/43.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.81884503364563,NISQA_TTS_v1
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/64.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG,3.071484088897705,NISQA_TTS_v1
a5k4htaq9hs34pnvl6wv,28,F,AR,Ciudad Autónoma de Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/91.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,3.089759111404419,NISQA_TTS_v1
8dywf1lbe4orf996jvxu7,29,M,AR,Misiones,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/46.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.9668402671813965,NISQA_TTS_v1
n7olijk734vnsoze5ufj,22,X,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/21.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.9651079177856445,NISQA_TTS_v1
1op1nsk5as4g01i0b6df4,29,F,AR,Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/20.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.7875404357910156,NISQA_TTS_v1
1op1nsk5as4g01i0b6df4,29,F,AR,Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/99.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.6816389560699463,NISQA_TTS_v1
l75lxrs7z1jpq8897r1nkd,19,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/77.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,3.154111385345459,NISQA_TTS_v1
k38skaq9tissznsc4sb4,25,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/34.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.9085724353790283,NISQA_TTS_v1
fypisyyk7pih14hbwgdny,29,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/109.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.3776121139526367,NISQA_TTS_v1
fypisyyk7pih14hbwgdny,29,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/53.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG,3.2339680194854736,NISQA_TTS_v1
mvnx0b7zy7rlxxu5brwi6s,33,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/31.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.790771722793579,NISQA_TTS_v1
mvnx0b7zy7rlxxu5brwi6s,33,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/48.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,3.4632568359375,NISQA_TTS_v1
iautk69t1vbge89n93ao5,29,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/0.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG,3.0251080989837646,NISQA_TTS_v1
41ipc2ehbde5wrxnyq0w55,28,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/57.wav,1.0,A2,DC_TTS_Celeste_Arretche,F,ARG,3.6361639499664307,NISQA_TTS_v1
41ipc2ehbde5wrxnyq0w55,28,M,AR,Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/36.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.806086301803589,NISQA_TTS_v1
t0gpbakhue89ui683yiltc,26,M,AR,Ciudad Autónoma de Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/54.wav,2.0,A2,DC_TTS_Celeste_Arretche,F,ARG,2.9704461097717285,NISQA_TTS_v1
t0gpbakhue89ui683yiltc,26,M,AR,Ciudad Autónoma de Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/A/A2/74.wav,3.0,A2,DC_TTS_Celeste_Arretche,F,ARG,3.1703264713287354,NISQA_TTS_v1
0om1fva4uhily4cvg6368lr,22,M,AR,,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_82.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,3.9253664016723633,NISQA_TTS_v1
ymxfxn696we9rp1tnnub3f,26,P,AR,Buenos Aires,5,samsung,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_84.wav_GL.wav,1.0,B3,Polly_enrique_GL,M,ES,3.75734281539917,NISQA_TTS_v1
ymxfxn696we9rp1tnnub3f,26,P,AR,Buenos Aires,5,samsung,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_74.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,3.5715768337249756,NISQA_TTS_v1
vj735xlt2yj805wyn5rimq,59,F,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_46.wav_GL.wav,1.0,B3,Polly_enrique_GL,M,ES,3.960322856903076,NISQA_TTS_v1
fn5aaw2w41wmd3pb8i0fus,27,M,AR,Ciudad Autónoma de Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_4.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,3.410057306289673,NISQA_TTS_v1
38vs1n02f4iaxehu9v4n1p,26,F,AR,Neuqu�n,3,Audio Technica ATH-M30x,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_5.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,3.3831801414489746,NISQA_TTS_v1
t6ybrbbo92bx87dy9vpy,26,M,AR,Ciudad Autónoma de Buenos Aires,3,Sennheiser HD 206,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_33.wav_GL.wav,1.0,B3,Polly_enrique_GL,M,ES,3.395817279815674,NISQA_TTS_v1
t6ybrbbo92bx87dy9vpy,26,M,AR,Ciudad Autónoma de Buenos Aires,3,Sennheiser HD 206,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_99.wav_GL.wav,1.0,B3,Polly_enrique_GL,M,ES,4.086601257324219,NISQA_TTS_v1
bkaa9b0qt4ogrmp1inpjol,42,F,AR,Buenos Aires,4,genius b�sico,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_89.wav_GL.wav,4.0,B3,Polly_enrique_GL,M,ES,3.271965980529785,NISQA_TTS_v1
36w18huenqzembkxhb4b67,28,M,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_73.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,3.6338584423065186,NISQA_TTS_v1
i035g56vlm5ayg6ke1amp,25,F,AR,Buenos Aires,3,Samsung,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_3.wav_GL.wav,1.0,B3,Polly_enrique_GL,M,ES,4.235061168670654,NISQA_TTS_v1
i035g56vlm5ayg6ke1amp,25,F,AR,Buenos Aires,3,Samsung,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_90.wav_GL.wav,1.0,B3,Polly_enrique_GL,M,ES,3.4736101627349854,NISQA_TTS_v1
4kkajwqbxbr4zfc0eys6a3,53,M,AR,Ciudad Autónoma de Buenos Aires,4,Sony WH-1000XM5,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_15.wav_GL.wav,3.0,B3,Polly_enrique_GL,M,ES,3.7193775177001953,NISQA_TTS_v1
nlz815o2yjmlk4nbngwm2c,29,M,AR,Buenos Aires,3,Beyerdynamic dt 990 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_11.wav_GL.wav,1.0,B3,Polly_enrique_GL,M,ES,3.792006492614746,NISQA_TTS_v1
c6o6iafmvykjd72hc517n,26,F,AR,Ciudad Autónoma de Buenos Aires,4,Sony WH-1000XM4,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_0.wav_GL.wav,1.0,B3,Polly_enrique_GL,M,ES,2.967095136642456,NISQA_TTS_v1
c6o6iafmvykjd72hc517n,26,F,AR,Ciudad Autónoma de Buenos Aires,4,Sony WH-1000XM4,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_40.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,4.27146053314209,NISQA_TTS_v1
iboag27p95cimh20dsteol,26,M,AR,Buenos Aires,5,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_92.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,2.9660537242889404,NISQA_TTS_v1
7nx1cmjz8nin1rn9la865,26,M,AR,Buenos Aires,5,Samsung,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_68.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,3.8592967987060547,NISQA_TTS_v1
ee4i8isvlpyncgz1odqs,27,F,AR,Ciudad Autónoma de Buenos Aires,2,sennheiser,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_62.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,4.076678276062012,NISQA_TTS_v1
ee4i8isvlpyncgz1odqs,27,F,AR,Ciudad Autónoma de Buenos Aires,2,sennheiser,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_41.wav_GL.wav,1.0,B3,Polly_enrique_GL,M,ES,4.156650543212891,NISQA_TTS_v1
qs8j8yj1w5ilprwml3zr,27,M,AR,Ciudad Autónoma de Buenos Aires,4,redragon,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_64.wav_GL.wav,1.0,B3,Polly_enrique_GL,M,ES,3.7327113151550293,NISQA_TTS_v1
qs8j8yj1w5ilprwml3zr,27,M,AR,Ciudad Autónoma de Buenos Aires,4,redragon,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_70.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,3.7204740047454834,NISQA_TTS_v1
206p58uyu9nk2vq5pzue1,27,M,AR,Ciudad Autónoma de Buenos Aires,3,dt 880 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_97.wav_GL.wav,1.0,B3,Polly_enrique_GL,M,ES,3.0992698669433594,NISQA_TTS_v1
206p58uyu9nk2vq5pzue1,27,M,AR,Ciudad Autónoma de Buenos Aires,3,dt 880 pro,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_36.wav_GL.wav,1.0,B3,Polly_enrique_GL,M,ES,3.813417434692383,NISQA_TTS_v1
r8o2ms5swtmufwnw27wiah,36,M,AR,Ciudad Autónoma de Buenos Aires,2,Shure SE215,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_20.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,3.8929824829101562,NISQA_TTS_v1
r8o2ms5swtmufwnw27wiah,36,M,AR,Ciudad Autónoma de Buenos Aires,2,Shure SE215,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_45.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,3.123436689376831,NISQA_TTS_v1
gjuhi5xh19bytuxd7u4j,26,M,ES,,3,JVC,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_83.wav_GL.wav,4.0,B3,Polly_enrique_GL,M,ES,3.3500888347625732,NISQA_TTS_v1
gjuhi5xh19bytuxd7u4j,26,M,ES,,3,JVC,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_44.wav_GL.wav,3.0,B3,Polly_enrique_GL,M,ES,3.741643190383911,NISQA_TTS_v1
puzr5n1dz0hnteu0g8wdrr,26,M,AR,Ciudad Autónoma de Buenos Aires,2,Sennheiser 202,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_54.wav_GL.wav,1.0,B3,Polly_enrique_GL,M,ES,4.369335174560547,NISQA_TTS_v1
puzr5n1dz0hnteu0g8wdrr,26,M,AR,Ciudad Autónoma de Buenos Aires,2,Sennheiser 202,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_80.wav_GL.wav,1.0,B3,Polly_enrique_GL,M,ES,3.7831714153289795,NISQA_TTS_v1
8hawot9erl511ryvmug1d,28,M,AR,Buenos Aires,2,JABRA EVOLVE 20 MS,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_27.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,3.02787184715271,NISQA_TTS_v1
x37bofyh0fazkr02jlztlm,25,M,AR,Ciudad Autónoma de Buenos Aires,3,Sennheiser HD 202,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_81.wav_GL.wav,1.0,B3,Polly_enrique_GL,M,ES,3.2296152114868164,NISQA_TTS_v1
0ym8eutpogxka159e5ipr,25,F,AR,Ciudad Autónoma de Buenos Aires,2,Sony ZX Series,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_93.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,3.844583511352539,NISQA_TTS_v1
2xzqu3dshjhelyob7pu07b,31,M,AR,Ciudad Autónoma de Buenos Aires,2,Beats Flex,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_9.wav_GL.wav,3.0,B3,Polly_enrique_GL,M,ES,4.1829047203063965,NISQA_TTS_v1
c7sw3mgoqk8joc7ltgswmq,37,M,AR,Buenos Aires,1,Sony,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_23.wav_GL.wav,5.0,B3,Polly_enrique_GL,M,ES,3.496352434158325,NISQA_TTS_v1
kufwhzb3v0da7ognamj9lj,29,F,AR,Ciudad Autónoma de Buenos Aires,3,Airpods Pro 3era generaci�n,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_94.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,3.2373855113983154,NISQA_TTS_v1
kufwhzb3v0da7ognamj9lj,29,F,AR,Ciudad Autónoma de Buenos Aires,3,Airpods Pro 3era generaci�n,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_16.wav_GL.wav,4.0,B3,Polly_enrique_GL,M,ES,3.1287755966186523,NISQA_TTS_v1
l61ianl0xcl23xyrqw1c5g,28,M,AR,Ciudad Autónoma de Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_61.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,3.7657716274261475,NISQA_TTS_v1
oql5r4xh8ui7xy6ynw3hsk,37,F,AR,Ciudad Autónoma de Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_1.wav_GL.wav,3.0,B3,Polly_enrique_GL,M,ES,3.3849165439605713,NISQA_TTS_v1
27v7gfob3bcutmzb232i,27,X,AR,Buenos Aires,4,Samsung IA500,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_18.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,3.3304409980773926,NISQA_TTS_v1
27v7gfob3bcutmzb232i,27,X,AR,Buenos Aires,4,Samsung IA500,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_59.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,3.501394510269165,NISQA_TTS_v1
9p8073vpokhypph8y2w3np,51,M,AR,Buenos Aires,3,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_77.wav_GL.wav,1.0,B3,Polly_enrique_GL,M,ES,3.929409980773926,NISQA_TTS_v1
odmcx0pookmv7hm1i807n,27,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_98.wav_GL.wav,3.0,B3,Polly_enrique_GL,M,ES,3.9615015983581543,NISQA_TTS_v1
23941hs1otfeqo20p4kqo,24,F,AR,Chaco,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_87.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,3.96819806098938,NISQA_TTS_v1
23941hs1otfeqo20p4kqo,24,F,AR,Chaco,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_79.wav_GL.wav,3.0,B3,Polly_enrique_GL,M,ES,3.184551954269409,NISQA_TTS_v1
0686z3qx28ycuvnhfh47s4,29,F,AR,Tierra del Fuego,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_26.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,2.873169183731079,NISQA_TTS_v1
0686z3qx28ycuvnhfh47s4,29,F,AR,Tierra del Fuego,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_17.wav_GL.wav,4.0,B3,Polly_enrique_GL,M,ES,4.200268745422363,NISQA_TTS_v1
n2fnmi79nv9jv5cip5dm,25,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_21.wav_GL.wav,3.0,B3,Polly_enrique_GL,M,ES,3.8212101459503174,NISQA_TTS_v1
n2fnmi79nv9jv5cip5dm,25,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_57.wav_GL.wav,4.0,B3,Polly_enrique_GL,M,ES,3.871037006378174,NISQA_TTS_v1
lg9zv08b06m9xgy94i9wzm,22,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_37.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,2.726781129837036,NISQA_TTS_v1
lg9zv08b06m9xgy94i9wzm,22,F,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_47.wav_GL.wav,1.0,B3,Polly_enrique_GL,M,ES,3.3693413734436035,NISQA_TTS_v1
bylf76d7dao0y9d8x8mms6r,30,M,AR,Buenos Aires,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_65.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,3.8123867511749268,NISQA_TTS_v1
ob703ludngf18wbc1t5jj6,52,M,AR,Río Negro,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_42.wav_GL.wav,3.0,B3,Polly_enrique_GL,M,ES,4.159787654876709,NISQA_TTS_v1
96fjbiko6thg310yuacq2d,28,M,AR,Neuquén,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_10.wav_GL.wav,3.0,B3,Polly_enrique_GL,M,ES,3.5279324054718018,NISQA_TTS_v1
7v8saqycz19pnkfk9ope8d,51,M,AR,Buenos Aires,2,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_13.wav_GL.wav,3.0,B3,Polly_enrique_GL,M,ES,2.7492170333862305,NISQA_TTS_v1
jc4v5y00z3es8lmyqd49m,47,M,AR,La Pampa,1,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique2_60.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,3.4702346324920654,NISQA_TTS_v1
7b5is1ev3w2i0d3q80ohck,33,M,AR,Ciudad Autónoma de Buenos Aires,4,,/home/udesa_ubuntu/tesis/frontend/public/assets/stimuli_norm/B/B3/enrique_2.wav_GL.wav,2.0,B3,Polly_enrique_GL,M,ES,3.442218780517578,NISQA_TTS_v1
